BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Reporting Status,Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Estimated Total GHG Emissions (kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected)
100232,304199000,75-101 fed owner llc,75-101 federal street,boston,2110,101 federal st,boston,2110.0,888478.0,50863,Office,"Bank Branch, Data Center, Office, Parking",36.4,92,32379836.1,20700,29783600.5,,,,2575534,,,,,,,,11.01,in compliance,7 - berdo accepted,No,No,No,Yes,No,Yes,,,,in compliance,
101321,501297000,boylston ll llc,535-541 boylston st,boston,2116,535  541 boylston st,boston,2116.0,104036.0,,Office,Office,69.2,66,7200412.3,90192.9,3857487.8,,,,3252732.2,,,,,,,,6.16,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
103620,504210010,hegarty david j,1295 boylston st,boston,2215,1295  1299 boylston st,boston,2115.0,102752.0,25338,Office,"Data Center,Office,Parking,Retail Store",192.1,14,19736877.4,5656886.9,14068675.7,,,,,,,,,,11316,,2.08,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100613,304245000,bedford ave. boston real estate holding llc,89-103 bedford st,boston,2111,89  105 bedford st,boston,2111.0,88631.0,,Office,Office,44.9,,3981609.4,2164612.8,1816996.5,,,,,,,,,,,,6.03,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104376,302855000,mdr boston court llc,40 court street,boston,2108,40 court st,boston,2108.0,110005.0,,Office,"Office, Restaurant",75.4,55,8290544.8,1633200,3545245.4,,,,3112099.1,,,,,,,,7.71,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105267,302621000,reep-ofc one bowdoin,one bowdoin square,boston,2114,15 new chardon st,boston,2114.0,161112.0,5226,Office,"Office, Parking",51.3,81,8262810.3,3678556.2,4584254.0,,,,,,,,,,,,5.14,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
102356,401013010,columbia reit-116 huntington llc,116 huntington ave,boston,2116,116 huntington av,boston,2116.0,278320.0,20332,Office,"Office, Parking, Restaurant",49.7,73,13839754.6,,13839754.4,,,,,,,,,,,,6.01,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104416,203504000,mgh institute of health,36 first avenue,boston,2129,100 first av,boston,2129.0,70077.0,,College/University,,65.8,,4611351.9,367134.2,4244217.5,,,,,,,,,,,,3.23,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
103526,2200480000,harvard college,111 western avenue,boston,2134,610  640 soldiers field rd,boston,2135.0,453389.0,0,Multifamily Housing,Parking,51.1,93,23160198.3,,6926578.4,,,,16233619.9,,,,,,,,18.84,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
101716,300660002,charles river plaza co,5 blossom street,boston,2114,5 blossom st,boston,2114.0,224602.0,,Hotel,"Hotel, Swimming Pool",66.7,91,14970718.2,7541602.3,7429114.8,,,,,,,,,,,,31.93,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
105819,304300010,sixty south street limited,60 south st,boston,2111,60 south st,boston,2111.0,252392.0,60431,Office,"Office, Parking",59.1,56,14918878.0,,14918877.9,,,,,,,,,,,,8.56,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
105309,302995000,rhdc 70 east inida llc,70 east india row,boston,2110,70 e india ro,boston,2110.0,29804.0,354500,Parking,"Office,Parking,Retail Store",38.6,,1150082.9,,1150082.8,,,,,,,,,,,,211.57,in compliance,7 - berdo accepted,I'm not sure,No,No,No,No,Yes,,,,in compliance,
106826,401896000,brigham& womens hosp inc,5 75 francis st,boston,2115,5 75 francis st,boston,2115.0,1629256.0,,Hospital (General Medical & Surgical),,351.0,6,571856204.5,,287485737.0,,,,284370480.4,,,,,,,,25.8,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
104055,2100077000,landmark center development limited partnership,401 park drive,boston,2215,401 park dr,boston,2215.0,1003987.0,,Office,"Data Center,Office,Other - Mall,Restaurant,Retail Store",78.8,74,79131234.8,36627318,42503932.3,,,,,,,,,,,,9.89,in compliance,7 - berdo accepted,No,No,No,Yes,No,Yes,,,,in compliance,
103876,303680000,india building llc,84 state street,boston,2109,10 merchants ro,boston,2109.0,133208.0,,Office,"Office, Other, Restaurant",41.9,82,5575668.1,1301448.5,4274219.2,,,,,,,,,,,,4.1,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100370,303988000,aman inc del corp,21 custom house st,boston,2110,19  21 custom house st,boston,2110.0,105197.0,30549,Office,"Office, Parking",74.4,39,7831707.3,,7831706.9,,,,,,,,,,,,9.07,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
101753,401913000,children cancer research,44 binney st,boston,2215,440 brookline av,boston,2215.0,406179.0,,Medical Office,"Food Service, Laboratory, Medical Office, Urgent Care/Clinic/Other Outpatient",378.2,,153604104.2,1302.7,38227502.1,,,50577202.3,64798082,,,,,,,,12.11,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102612,401914002,dana farber cancer institute,50 binney street,boston,2115,50 binney st,boston,2115.0,46778.0,,Medical Office,"Food Service, Laboratory, Medical Office, Urgent Care/Clinic/Other Outpatient",160.1,14,7488046.0,,2700516.1,,,4043273.8,744256,,,,,,,,3.29,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102616,401919000,dana-farber cancer,1 jimmy fund way,boston,2115,65 jimmy fund wy,boston,2115.0,327824.0,128317,Laboratory,"Food Service, Laboratory, Medical Office, Parking, Urgent Care/Clinic/Other Outpatient",613.8,,201224208.9,2778.6,32131107.7,,,45329164.5,123761158.5,,,,,,,,60.91,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
101754,401913000,children cancer research,440 brookline ave,boston,2215,440 brookline av,boston,2215.0,120905.0,,Laboratory,"Laboratory, Medical Office",384.8,,46523034.9,1602.7,13185274.8,,,13870506,19465650.8,,,,,,,,19.68,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
102617,401898000,dana-farber cancer institute,35 binney street,boston,2115,43 binney st,boston,2115.0,101432.0,,Laboratory,"Food Service, Laboratory, Medical Office, Urgent Care/Clinic/Other Outpatient",397.5,,40314206.9,716.9,10512692.7,,,11340005,18460792.4,,,,,,,,13.83,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
101346,302952018,bp russia wharf llc,280 congress st.,boston,2210,280  294 congress st,boston,2210.0,824958.0,220152,Office,"Data Center, Office, Parking, Restaurant",64.6,83,53314309.2,13269048.2,40045245.1,,,,,,,,,,,,8.75,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103204,1812326000,georgetowne homes one llc mass llc,400a georgetowne drive,boston,2136,10  638 georgetowne dr,boston,2136.0,961075.0,,Multifamily Housing,,60.8,84,58454517.4,44112400.6,14342116.8,,,,,,,,,,,,49.73,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
100562,305550000,bc quincy tower llc,5 oak st w,boston,2116,5 oak street west,boston,2116.0,123197.0,,Multifamily Housing,Multifamily Housing,75.1,58,9251861.9,6455826.8,2796035.1,,,,,,,,,,,,57.79,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100683,1809255000,blake estates associates  lp,1344 hyde park avenue,boston,2136,1344 hyde park av,boston,2136.0,193000.0,,Multifamily Housing,Multifamily Housing,55.0,88,10623831.4,7832525.4,2791306.0,,,,,,,,,,,,32.75,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
101353,305332000,bpp lincoln owner llc,179 lincoln street,boston,2111,179 lincoln st,boston,2111.0,236461.0,16607,Office,"Office, Parking",49.9,86,11802369.4,5341199.7,6461171.3,,,,,,,,,,,,2.5,in compliance,7 - berdo accepted,No,No,No,Yes,No,Yes,,,,in compliance,
104942,305355000,opg 745 atlantic owner,745 atlantic ave,boston,2111,745 atlantic av,boston,2111.0,194417.0,49384,Office,"Office, Parking",53.8,86,10452614.1,,10452614.2,,,,,,,,,,,,1.0,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
100771,401845000,boston hospital for women,221 longwood avenue,boston,2215,221 longwood av,boston,2115.0,251981.0,,Laboratory,,332.6,,83806858.7,,34663326.9,,,,49143539,,,,,,,,16.69,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
106096,1000240000,the brigham and womens,"500 brookline avenue, or",boston,2115,80 francis st,boston,2120.0,95545.0,0,Parking,"Medical Office,Parking",113.7,,10864041.5,,4757662.1,,,,6106379.9,,,,,,,,4.69,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
100065,304176000,185 franklin street,185 franklin street,boston,2110,185 franklin st,boston,2110.0,813721.0,35945,Office,"Office, Parking",43.7,86,35593000.4,,20853263.7,,,,14739737.3,,,,,,,,343.4,in compliance,7 - berdo accepted,No,No,No,No,No,Yes,,,,in compliance,
101208,203510050,boston redevelopment auth,114 16th street,boston,2129,fifth av,boston,2129.0,111166.0,,Medical Office,,,,,30636849.7,17594650.2,,,,,,,,,,,,78.73,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
102496,203510451,constitution office park le,149 13th street,boston,2129,149 thirteenth st,boston,2129.0,704270.0,,Laboratory,Laboratory,252.8,1,178034897.6,87338249.1,90696658.0,,,,,,,,,,,,48.89,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
101425,2003599000,brigham and womens faulkner,1245 centre street,boston,2132,1245 centre st,boston,2132.0,52155.0,,Medical Office,Medical Office,60.8,95,3169989.6,1794516.2,1375473.4,,,,,,,,,,,,6.6,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
102615,401916000,dana-farber cancer,450-458 brookline ave,boston,2115,454  458 brookline av,boston,2115.0,344074.0,165571,Urgent Care/Clinic/Other Outpatient,"Food Service, Laboratory, Medical Office, Parking, Retail Store, Urgent Care/Clinic/Other Outpatient",391.0,,134520196.5,819437.9,28400931.8,,,41042187.4,64257638.4,,,,,,,,9.88,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,20970942.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,,in compliance,
104613,302628000,new england tel & tel co,6 bowdoin sq,boston,2114,65 cambridge st,boston,2114.0,223538.0,,Other - Technology/Science,Other - Technology/Science,145.0,,32407833.6,5757499.9,26650333.6,,,,,,,,,,,,13.24,in compliance,7 - berdo accepted,I'm not sure,No,No,Yes,No,No,,,,in compliance,
106673,304486000,washington st boston lp,588-622 washington st,boston,2111,622  588 washington st,boston,2111.0,251464.0,,Office,"Office,Other",83.0,82,20873918.4,250262.5,8090882.4,,,,,,12532773.5,,,,,,3.94,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
100770,1704417000,boston home for incurable,2049-2061 dorchester ave,boston,2124,2061 dorchester av,boston,2124.0,83900.0,,Senior Living Community,Senior Living Community,135.7,100,11385845.1,8885470.9,2500374.0,,,,,,,,,,,,33.12,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
103536,2200500000,harvard college,125 western avenue,boston,2134,125 western av,boston,2135.0,77029.0,,College/University,College/University,47.6,,3663481.7,2302285.8,1361195.9,0,,,,,,,,,,,6.45,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
102900,1902598000,faulkner hospital inc,1153 centre street,boston,2130,30 whitcomb av,boston,2130.0,429851.0,0,Hospital (General Medical & Surgical),"Hospital (General Medical & Surgical),Parking,Urgent Care/Clinic/Other Outpatient",471.4,2,202624022.4,165562631.8,37061382.8,,,,,,,,,,0,,64.29,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,No,,,,in compliance,
101708,102829000,chapman house associates lps mass lps,61 eutaw street,boston,2128,61 eutaw st,boston,2128.0,33551.0,,Multifamily Housing,Multifamily Housing,75.0,53,2516314.1,1938010.8,578303.3,,,,,,,,,,,,38.11,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
105190,2200268000,president and fellows of,112 western ave,boston,2134,112 western av,boston,2134.0,63795.0,,Office,Office,64.3,56,4099782.7,392430,3707353.0,,,,,,,,,,,,2.48,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
101411,501230000,bre boylston owner llc,399 boylston st,boston,2116,399 boylston st,boston,2116.0,290892.0,,Office,"Data Center, Office, Other, Restaurant, Retail Store",42.4,72,12330002.3,893200,11436802.2,,,,,,,,,,,,10.05,in compliance,7 - berdo accepted,Yes,No,No,Yes,No,No,,,,in compliance,
104102,304246010,lincoln street property,1 lincoln st,boston,2111,1 lincoln st,boston,2111.0,1043218.0,345838,Financial Office,"Data Center, Financial Office, Parking, Restaurant",101.9,50,106352933.3,1971272.9,104381644.1,,,,,,,,,,0,,21.22,in compliance,7 - berdo accepted,No,No,No,Yes,No,Yes,,,,in compliance,
106101,304406000,the landmark condo assn,160 federal street,boston,2110,160 federal st,boston,2110.0,366650.0,32000,Office,"Office, Parking",48.7,76,17856382.6,2740531.8,15115849.2,,,,,,,,,,,,6.49,in compliance,7 - berdo accepted,No,No,No,Yes,No,No,,,,in compliance,
101334,304410000,bp federal street llc,100 federal st.,boston,2110,100 federal st,boston,2110.0,1573493.4,122615,Office,"Data Center, Office, Other - Restaurant/Bar, Parking",61.2,81,96227808.7,,49747778.9,,,,46480031,,,,,,,,6.43,in compliance,7 - berdo accepted,No,No,Yes,Yes,No,Yes,,,,in compliance,
104596,302990000,new england aquarium,250 atlantic ave,boston,2110,248 atlantic av,boston,2114.0,146384.0,,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,219.2,,32084262.2,202790.3,21868630.5,,,,10012843,,,,,,,,62.03,in compliance,7 - berdo accepted,No,No,No,Yes,Yes,No,,,,in compliance,
103517,401882000,harvard college,260 longwood ave,boston,2115,689  695 huntington av,boston,2115.0,180027.0,,College/University,College/University,204.1,,36742424.9,600,7579113.1,,,11885712.1,17277000.1,,,,,,,,17.24,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103516,401882000,harvard college,200 longwood ave,boston,2115,689  695 huntington av,boston,2115.0,199440.0,86754,Laboratory,"Laboratory,Parking",499.9,,99705441.9,640400,26700670.8,,,29992367.9,42372003.6,,,,,,,,35.22,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106819,401849012,president & fellows of harvard college,77 avenue louis pasteur,boston,2115,77 avenue louis pasteur,boston,2115.0,562781.0,199014,Laboratory,"Laboratory,Parking",326.6,,183808626.7,544200,80442676.8,,,,102821753.6,,,,,,,,49.64,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103513,401850000,harvard college,107 avenue louis pasteur,boston,2115,107 avenue louis pasteur,boston,2115.0,165820.0,,College/University,College/University,85.2,,14134207.9,,3491165.2,,,1996043.9,8646999.5,,,,,,,,14.98,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103523,401882000,harvard college,210 longwood ave,boston,2115,689  695 huntington av,boston,2115.0,133645.0,,Laboratory,Laboratory,203.7,,27229976.8,34100,9072781.0,,,7929096.1,10194000.2,,,,,,,,17.46,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103524,401882000,harvard college,220 longwood,boston,2115,689  695 huntington av,boston,2115.0,133455.0,,Laboratory,Laboratory,237.5,,31701548.2,,11231416.9,,,9393132.1,11076999.8,,,,,,,,17.33,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
106820,401895001,harvard college,10 shattuck st,boston,2115,10 shattuck st,boston,2215.0,162771.0,,College/University,College/University,203.9,,33191106.5,,7871555.7,,,11772552,13546999.7,,,,,,,,2.41,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103518,401882000,harvard college,250 longwood,boston,2115,689  695 huntington av,boston,2115.0,91622.0,,Laboratory,Laboratory,401.0,,36744022.0,16500,12819515.2,,,10321008.4,13586999.9,,,,,,,,14.74,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103520,401882000,harvard college,45 shattuck st,boston,2115,689  695 huntington av,boston,2115.0,66053.0,,Laboratory,Laboratory,225.6,,14902402.1,,7838681.0,,,3150719.9,3912999.9,,,,,,,,18.75,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
103580,401872000,harvard college pres,180 longwood,boston,2115,184  180 longwood av,boston,2115.0,61540.0,,College/University,College/University,115.2,,7086332.5,,2452955.0,,,1090377.9,3542999.6,,,,,,,,1.38,in compliance,7 - berdo accepted,Yes,No,No,No,No,No,,,,in compliance,
103519,401882000,harvard college,25 shattuck st,boston,2115,689  695 huntington av,boston,2115.0,72877.0,,College/University,College/University,92.9,,6767372.0,,3831652.1,,,1293720,1642000,,,,,,,,8.5,in compliance,7 - berdo accepted,No,No,No,No,No,No,,,,in compliance,
